article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0220094019,220094,Aguilera maxidress,265,Dress,Garment Full body,1010017,Stripe,72,Blue,2,Medium Dusty,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless maxi dress in jersey with an elasticated seam at the waist and slits in the sides. Integral top with elastication at the top.
0220094020,220094,Aguilera maxidress,265,Dress,Garment Full body,1010017,Stripe,63,Dark Purple,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless maxi dress in jersey with an elasticated seam at the waist and slits in the sides. Integral top with elastication at the top.
0220094021,220094,Aguilera maxidress,265,Dress,Garment Full body,1010016,Solid,33,Dark Orange,5,Bright,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless maxi dress in jersey with an elasticated seam at the waist and slits in the sides. Integral top with elastication at the top.
0224606019,224606,Flora hip belt (1),67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Narrow belt in grained imitation leather with a metal buckle. Width 2 cm.
0226959007,226959,Astaire 1p Overknee,302,Socks,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Over-the-knee socks in a soft, fine knit containing some wool."
0228257001,228257,20 den 2p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights with an elasticated waist. 20 denier.
0228257002,228257,20 den 2p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights with an elasticated waist. 20 denier.
0228257003,228257,20 den 2p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Tights with an elasticated waist. 20 denier.
0234421002,234421,Mama 200 den Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,43,Dark Red,4,Dark,18,Red,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Matt, opaque tights with extra room for a growing tummy. 200 denier."
0234622004,234622,RAF basic rollerneck SB 2-p,254,Top,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
0235596002,235596,Basic 4pk studs,70,Earring,Accessories,1010016,Solid,10,White,3,Light,9,White,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings in various sizes.
0235732026,235732,Emma long-john PJ (K),297,Pyjama set,Nightwear,1010014,Placement print,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas in jersey. Long-sleeved top with ribbed cuffs. Leggings with an elasticated waist and ribbed hems.
0237347045,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347055,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347059,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347063,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0240561001,240561,Support 70 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Semi shiny tights that shape the tummy, thighs and calves, while also encouraging blood circulation in the legs. Elasticated waist. 70 denier."
0241412052,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.
0243613004,243613,Minna highwaist leggings (1),273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"High-waisted leggings in sturdy, ribbed jersey with an elasticated waist."
0243937001,243937,Straight Edge 5p Socks,302,Socks,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
0243937028,243937,Straight Edge 5p Socks,302,Socks,Socks & Tights,1010020,Contrast,9,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks in a soft cotton blend.
0250099001,250099,Mama Heavy Plain 2p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit tights with extra space for a growing tummy.
0250457010,250457,Brandon denim cropped,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,5658,Shorts,F,Menswear,3,Menswear,21,Contemporary Casual,1025,Shorts,"5-pocket knee-length shorts in washed denim with hard-worn details, a regular waist and button fly."
0251510001,251510,Push up 70 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Push-up tights that lift and shape with an elasticated waist. 70 denier.
0252298005,252298,Danae jeans,272,Trousers,Garment Lower body,1010001,All over pattern,6,Light Grey,1,Dusty Light,12,Grey,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Jeans in washed, stretch denim with hard-worn details, a regular waist, front and back pockets and skinny legs."
0253448001,253448,OP Push Melbourne^,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in microfibre with underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0253448002,253448,OP Push Melbourne^,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in microfibre with underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0253448003,253448,OP Push Melbourne^,306,Bra,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in microfibre with underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0253448059,253448,OP Push Melbourne^,306,Bra,Underwear,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in microfibre with underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0253448062,253448,OP Push Melbourne^,306,Bra,Underwear,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bra in microfibre with underwired, moulded, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
0262277011,262277,Kim superskinny low waist,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"Trousers in washed, superstretch twill with fake front pockets, real back pockets and skinny legs. Low ribbed section at the waist."
0265630004,265630,Invisible 3p minishaftless,302,Socks,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Shaftless socks in thin cotton jersey with a silicone trim around the heel.
0265630006,265630,Invisible 3p minishaftless,302,Socks,Socks & Tights,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Shaftless socks in thin cotton jersey with a silicone trim around the heel.
0266168001,266168,Shaper Shorts (1),304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Shorts in soft functional fabric that effectively regulates body heat to help you maintain a comfortable temperature. The shorts have a sculpting effect on the tummy, hips and thighs. 80 denier."
0266873006,266873,Micro 2p minishaftless,302,Socks,Socks & Tights,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Shaftless socks in thin cotton jersey with elastication at the top to hold them in place.
0266875001,266875,Sportsneaker 3p socks,302,Socks,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Lightweight, unlined liner socks in fast-drying functional fabric with reinforcement at the toes and heels."
0266875006,266875,Sportsneaker 3p socks,302,Socks,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,3610,Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Lightweight, unlined liner socks in fast-drying functional fabric with reinforcement at the toes and heels."
0266875022,266875,Sportsneaker 3p socks,302,Socks,Socks & Tights,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Lightweight, unlined liner socks in fast-drying functional fabric with reinforcement at the toes and heels."
0266875024,266875,Sportsneaker 3p socks,302,Socks,Socks & Tights,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Lightweight, unlined liner socks in fast-drying functional fabric with reinforcement at the toes and heels."
0268305001,268305,Kattis cat sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Sunglasses with plastic frames and tinted lenses. UV-protective.
0268305007,268305,Kattis cat sunglasses,81,Sunglasses,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Sunglasses with plastic frames and tinted lenses. UV-protective.
0270375001,270375,Sandra squared,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
0270375004,270375,Sandra squared,81,Sunglasses,Accessories,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
0270375006,270375,Sandra squared,81,Sunglasses,Accessories,1010010,Melange,12,Light Beige,1,Dusty Light,9,White,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses."
0270381001,270381,Clubba sunglasses,81,Sunglasses,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic and metal frames and tinted, UV-protective lenses."
0270381003,270381,Clubba sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic and metal frames and tinted, UV-protective lenses."
0270382001,270382,Burnie sunglasses,81,Sunglasses,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal detailing and tinted, UV-protective lenses."
0270382004,270382,Burnie sunglasses,81,Sunglasses,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal detailing and tinted, UV-protective lenses."
0278811006,278811,Hilly Biker 2pk HW LS,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811007,278811,Hilly Biker 2pk LT,286,Underwear bottom,Underwear,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811009,278811,Hilly Biker 2pk HW LS,286,Underwear bottom,Underwear,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811010,278811,Hilly Biker 2pk LT,286,Underwear bottom,Underwear,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0278811011,278811,Hilly Biker 2pk HW LS,286,Underwear bottom,Underwear,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3710,Functional Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Shaping bikers in microfibre with a high waist, lined gusset, longer legs and laser-cut edges. Light shaping effect on the waist, bum and hips."
0282832019,282832,Kevin softshell jacket (1),262,Jacket,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Softshell jacket in water-repellent functional fabric. Hood with an elastic drawstring and small peak, and a zip down the front with a chin guard. Chest pocket with a zip and earphone outlet on the inside, zipped side pockets, elastication at the cuffs and an elastic drawstring at the hem. Thermal fleece inside. Size of chest pocket approx. 12x17 cm."
0287645002,287645,Microtights 2pk SG,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Thin tights with an elasticated waist.
0293244002,293244,Micro 2pk tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,10,White,3,Light,9,White,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Thin tights with an elasticated waist.
0293244003,293244,Micro 2pk tights BG,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,7931,Young Girl S&T,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Thin tights with an elasticated waist.
0293433002,293433,Basic 2PACK tights KG,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist."
